text,favorite_count,retweet_count,user.followers_count,user.friends_count,label
This would help tremendously. #mikebrown #Ferguson http://t.co/FNVnuZLWd1,54,178,7183,6114,0
The protest is turning into a memorial and moving from the #Ferguson Police HQ to the street where #MikeBrown was killed.,37,108,106083,1041,0
RT @TOO_LIVE_MILZ: The sad truth RT @kupkakekami: This would help tremendously. #mikebrown #Ferguson http://t.co/2i6aBcHlP3,31,173,28949,1111,0
The shooting in #Ferguson highlights why the federal government should be underwriting body cams for all cops rather than military gear.,232,393,373,218,0
So #Ferguson police want me to believe #MikeBrown tried to get into a police car and wrestle the officer's gun away. I'm gonna need video.,69,113,1341,1900,0
#Ferguson #BundyRanch #Hypocrisy / H/T to @Khary for the images. http://t.co/rt7u6zOA1p,71,129,21741,959,0
"""Hands up!"" in #Ferguson http://t.co/gKKb0V0xv4",31,109,99617,1030,0
Every Black person should drill this in their heads:we are in Jim Crow 2.0..and the new lynch mobs and KKK members ARE THE POLICE #Ferguson,139,242,118527,207,0
How police treat white #opencarry supporter vs an unarmed black teen. Wonder why? #MikeBrown #Ferguson http://t.co/jG3hGJRAuC,153,422,14015,13928,0
Vigil for shooting victim Mike Brown will be held at 8pm Sunday at Canfield Green apartment complex in #Ferguson,45,118,60192,926,0
Nothing has changed. The ONLY difference?  The pictures are in color.  #Ferguson #FergusonShooting http://t.co/iRBqXc019M,246,620,2040,2074,0
"#MikeBrown's tragic death isn't a #Ferguson problem or a #Missouri problem, it's an American problem.

. http://t.co/g7jakSP9UL",517,1134,5782,993,0
Notice how they bring out the attack dogs? #FergusonShooting #Ferguson #FergusonPolice http://t.co/GpQT6cGLgJ,34,102,2599,736,0
"""Don't shoot! Don't shoot!"" #ferguson  https://t.co/HJk5k2e8tI",39,132,2629,1002,0
When Parenting Feels Like a Fool's Errand: On the Death of Michael Brown: http://t.co/HrVKxjM3RR #MikeBrown #Ferguson http://t.co/tT0lYR8yCB,87,179,4321,2605,0
#Ferguson v #Bundy: Black jaywalking teen shot &amp; killed by cops. White trespassig rancher's militia aim guns at cops. http://t.co/MEGjYq2feR,75,234,11859,1666,0
"""Don't shoot! Don't shoot!"" #ferguson  https://t.co/qxvFf6BaWX",181,494,16614,10797,0
"When's the last time a white kid was unjustly killed by law enforcement?
Just spread the word http://t.co/8ZkPYTRS3I #MikeBrown #Ferguson",334,957,127,347,0
Let's get these cameras on cops everywhere #Ferguson http://t.co/u89uNkNGoS,90,249,25432,1849,0
There's cameras on every corner of the hood.  Let's out cameras on every cop.  What do you have to hide? #Ferguson http://t.co/76T6HmnsnS,122,249,25434,1849,0
BREAKING: AG Eric Holder has instructed attorneys in the department's civil rights division to monitor developments in #Ferguson. -@AP,216,701,7803,2859,0
"""if you Retweet or Screenshot. Just spread the word we need #Justice"" #ferguson #stlouis #MO  #uniteblue #libcrib #p2 http://t.co/78QURveWvK",515,1988,3212,2251,0
If u r white &amp; u r not outraged about #Ferguson then the problem is much bigger than the police. #americaforall,166,134,49956,5300,0
"Protestors have blocked West Florissant, a major street in St. Louis County. #Ferguson http://t.co/S15XpF4f9E",100,318,106113,1041,0
#Ferguson #MikeBrown protests http://t.co/UubTxFmU7c,161,431,103907,1031,0
"R.I.P. #MikeBrown.

Innocent teen murdered by #Ferguson police.

#RETWEET for respect &amp; spreading his story. http://t.co/JMlG8ePjEj",219,807,11830,9547,0
"Michael Jackson: ""It doesn't matter if you're black or white.""
Reality: #Ferguson #MikeBrown 
The War isn't on whites http://t.co/0rW38CxQjn",377,820,21757,959,0
The anger and tension is definitely worse than last night. #Ferguson,23,102,107958,1041,0
Happening now in #Ferguson http://t.co/w8r9FTl4Kb,52,131,106183,1041,0
Sad Survival Lessons We Have To Teach Our Young Black Boys. #JusticeForMikeBrown #MikeBrown #Ferguson http://t.co/SDDS5T0hEn,55,110,2884,1157,0
Some signs from the earlier shutdown of West Florissant in #Ferguson http://t.co/ATqNIOoQNS,42,103,108284,1041,0
Family of #MichaelBrown talks about his life: http://t.co/kIye34DLiU. #STL #Ferguson #MikeBrown http://t.co/GJgipAsWGV,124,364,38547,3365,0
#Ferguson protestors have shut down a major intersection  https://t.co/2sLJdYKrP4,40,101,25407,1849,0
Happening now in #Ferguson where #MikeBrown was killed. http://t.co/LfN0DWYp0B,141,394,101237,1031,0
"I don't know how this is going to end. But man, it doesn't feel good right now. #ferguson http://t.co/OKwtolhshi",33,156,12629,2492,0
Tell @TheJusticeDept to rigorously investigate &amp; prosecute all #Ferguson police involved in execution of #MikeBrown http://t.co/Z6PmH1EBdX,59,131,32312,1786,0
"#Ferguson right now: Those who want a riot, come prepared for a riot. Heavily-armed officers are moving in. http://t.co/35em8bo5Xh",168,627,94903,1165,0
"The #Ferguson police look more militarized now than the actual National Guard, here from the 1967 Newark riots: http://t.co/qk3CKqSp8o",644,2643,20391,546,0
Something being talked about tonight is the makeup of the #Ferguson Police Dept. Here's a breakdown: #MichaelBrown http://t.co/faix6g9Omt,123,280,54882,551,0
"PHOTOS:: #Ferguson, Missouri, looks like a war zone http://t.co/N7lfddXd5d http://t.co/hmPP9z4dGd",38,112,2316415,58871,0
The protestors have started marching into a neighborhood. Police still standing here. #Ferguson #MichaelBrown http://t.co/2CFDkmtObA,156,493,1189,273,0
Who is in Ferguson? Who can livestream? Who can tweet? The world needs to know what is going on. Let's show them. #Ferguson #OpFerguson,201,346,1293876,859,0
"""The fatal shooting of an unarmed teenager deserves a full review."" AG Eric Holder #MikeBrown #Ferguson",63,146,2827,1041,0
"Army tactical gear
This image is not from  #iraq or #Afghanistan this is #Ferguson MO #MichaelBrown fatal shooting http://t.co/4f5hYlONnV",138,455,252213,6784,0
"""You a reporter, big boy? See. They're treating you like they do us."" A #Ferguson protestor who's quickly become one of my favorites told me",140,183,10064,2491,0
"The sights and sounds from #Ferguson, Missouri are unbelievable: http://t.co/D0n0QYN8x2 http://t.co/A3obQOvf4o",277,655,418825,36955,0
Anonymous hacking group threatens the #Ferguson police in wake of the murder of Mike Brown --&gt; http://t.co/TqaA59wH9x http://t.co/p8VtikmeyD,647,1157,1506344,711,0
"Federal grants drive cop militarization: in '12 St. Louis County got Bearcat armored vehicle, other goodies http://t.co/uZymzagDmU #ferguson",48,141,10051,3219,0
"So, @maddow is telling the story about how the #StLouis Police were harassing the whistleblower who detailed racism in the PD. #Ferguson",71,335,17580,5072,0
The police* are the occupying army in the black colony. - Huey Newton #Ferguson police #MichaelBrown http://t.co/dWzjeIccxw,49,128,7210,5037,0
"The whistleblower, a white man who went by the name of ""Lonewolf,"" said Black people should be allowed to shop w/o harassment. #Ferguson",56,282,17601,5078,0
The whistleblower was putting his Lieutenant on blast. Nine other officers corroborated the rampant racism in the #StLouis PD. #Ferguson,73,338,17580,5072,0
"The whistleblower said they would often have ""Black day"" or ""tan day"" to just arrest Black or Brown people by the #StLouis PD. #Ferguson",117,548,17596,5078,0
"The whistleblower said the #StLouis PD told the Black officers, ""Oh, not you... you're the good guys."" #Ferguson",56,296,17594,5076,0
"After the whistleblower revealed what was happening, he was summarily harassed, got drug tests, car taken &amp; transferred. #Ferguson #StLouis",61,299,17581,5072,0
The whistleblower said it wasn't his intention to take the #StLouis PD down but he HAD to say something. He filed a lawsuit. #Ferguson,54,234,17599,5078,0
"Police still at one end of W. Florissant, protesters now at Greater St. Mark Church. #Ferguson p/v @JustinGlawe http://t.co/ujLgUmKLNS",49,117,4568,401,0
Peaceful youth demonstration at Greater St. Mark Church #ferguson http://t.co/feWLxdme9R,65,108,107708,1041,0
Peaceful youth demonstration at Greater St. Mark Church #ferguson http://t.co/acvuzlAN5l,66,136,107708,1041,0
Peaceful youth demonstration at Greater St. Mark Church #ferguson http://t.co/TEEq3mhoxu,93,157,99766,1031,0
Peaceful youth demonstration at Greater St. Mark Church #ferguson http://t.co/AAIO2DPlTn,182,308,99595,1030,0
"""Get out your cars. Join us!"" say youth demonstrators. #ferguson http://t.co/gxJ20e35lv",83,166,106809,1041,0
An 88-year-old woman has joined the youth in #Ferguson http://t.co/dfDid2xV8X,444,724,99529,1030,0
"Mound City Bar Association has agreed to donate their time PRO BONO, for ANY WITNESSES that would like to come forward. #Ferguson #MikeBrown",43,204,5953,618,0
"Tell me again how this guy points loaded rifle at cops w impunity &amp; unarmd black men get killed #Ferguson

#UniteBlue http://t.co/QBldRbRKBO",82,161,4576,4646,0
The Mound City Bar Association is offering pro-bono representation to all witnesses of #MikeBrown shooting. #Ferguson,41,116,2841,1045,0
How the federal government is militarizing police departments: http://t.co/IhP182VMRo #Ferguson,88,194,118668,466,0
88-year-old Creola Mccalister has joined the youth in #Ferguson http://t.co/dfDid2xV8X http://t.co/potRilWqvb,542,975,106396,1041,0
"""Hands up! Don't shoot!"" #ferguson https://t.co/svCE1S0Zek",69,212,108530,1041,0
Not a cop in sight at the #MichaelBrown rally and all is peaceful. #ferguson,177,270,415,213,0
"Remember: This is how #Ferguson protests began.

Before dogs, tear gas, rubber bullets, intimidation, No-Fly Zone... http://t.co/i43EVto9nc",111,249,6516,452,0
"Anonymous hacking group threatens #Ferguson police in wake of Shooting  http://t.co/wNjBvxk6MU http://t.co/Vrwv1EdRhM"" via  @BET",580,734,1293871,862,0
The #Ferguson police have NOT interviewed the primary eye witness to Michael Brown's murder &amp; they won't release how many times he was shot.,61,191,52552,873,0
"The world now knows his name, tonight get to know Mike Brown the person @fox2now at 9 #ferguson http://t.co/jBNenRkexL",119,232,3421,497,0
"Wow. From responses, it seems people only know about what's happening in #Ferguson from web. What happens when gov ends net neutrality?",65,116,10460,610,0
"Next up on Fox News: Here's some footage of angry black people in #Ferguson with no discussion about why they're angry. Enjoy!
#MikeBrown",219,221,101977,85670,0
"And They Call #Conservatives Terrorists?

#tcot 
#Ferguson http://t.co/NTpxGviqLB",139,253,21040,10882,0
There's a town that's a no-fly-zone with a media blackout right in the middle of our country. Let that sink in. #Ferguson,150,486,3204,3227,0
Quiet where I am. Lots of talking. Lots of standing. No smash-smash. #Ferguson http://t.co/dXiIc5EQqq,95,100,26602,984,0
Destruction of property and destruction of life are false equivalents. #MikeBrown #Ferguson,149,179,13531,687,0
Something being talked about tonight is the makeup of the #Ferguson Police Dept. Here's a breakdown: #MichaelBrown http://t.co/gYd5qgJh5M,115,194,68881,27438,0
Love. #ferguson https://t.co/CKUpWXYjkC,60,107,108321,1041,0
NO VIOLENCE! JUST JUSTICE! #ferguson https://t.co/3R6rTtmvzW,133,269,107627,1041,0
White twitter doing what they do best... #Ferguson #FergusonShooting http://t.co/Ks2YLkYmEJ,44,115,544,398,0
"This isn't a riot story. My latest, on why the ""hands up/don't shoot"" protest is so important in St. Louis: http://t.co/VjJlU4Y2Fe #Ferguson",430,851,26539,984,0
"The occasional police car drives through and some shouts of ""F-ck the Police!"" can be heard. But back to peaceful when they leave. #Ferguson",59,104,99699,1030,0
A Great Grandmother in #Ferguson came out &amp; stood with the young for #MikeBrown.  This is our city. http://t.co/liKmCfhQ9b,378,569,6886,2525,0
"#STL A cleanup for #Ferguson has been organized. TOMORROW. Meet at 10 am Wednesday August 13, 333 N Florissant Rd, Ferguson, MO 63135",52,186,6110,621,0
Two weeks before #MichaelBrown was killed he accepted Jesus Christ as his savior! #Ferguson,263,304,184726,212,0
Keep #dontshoot going! That's the chant of our young people in #Ferguson! http://t.co/CBFBGd63TM,54,228,1289,1229,0
"This is #Ferguson, a suburb in America. http://t.co/GfmHLo4u5q",54,221,881,669,0
MT @KLynnTrice  #Ferguson #FergusonShooting #MikeBrown http://t.co/ucqMi2JLxd. Best tweet of the day for me.,91,133,21960,22654,0
#BREAKING: A man just advanced on police. A red laser immediately was painted on his shirt. He threw his hands up. #Ferguson #MichaelBrown,27,113,1181,273,0
"#Ferguson picture from earlier in the day, high powered rifles trained on protesters http://t.co/OYOur3ZCrA",488,2369,12035,1020,0
When white folks start discussing how POC should respond to blatant or covert racism &amp; oppression. -_- #Ferguson http://t.co/bjqZDZFOCY,162,196,2634,2151,0
"Putting out a specific call again: this story should be told by Black youth, from #Ferguson. If that's you, we have a platform, get at me",123,229,1117,1802,0
"Cops warn the crowd. The photog's gas mask comes out. Someone is chanting ""Gaza Strip."" #Ferguson http://t.co/IWJkOg8oy4",42,160,26902,986,0
This is what the front line looks and sounds like. #Ferguson http://t.co/oIv0daVU8N,50,152,27275,986,0
"Protestor on bull horn: ""Is this the Gaza Strip you bombin'"" #Ferguson http://t.co/rsPzBuPYb1",102,233,7038,1563,0
"The #Ferguson police look more militarized now than the actual National Guard, here from the 1967 Newark riots: http://t.co/HupsfEWbIJ",135,415,23520,133,0
"Police told protesters to get out of street, they instead got on knees and said, ""Hands up! Don't shoot!"" #Ferguson http://t.co/XFpEsXBwM3",232,597,2828,1494,0
Right now in #ferguson https://t.co/M0yp0a2Wwv,43,147,107057,1041,0
Crowd of about 250 ignoring order to disperse from W Florissant. #ferguson https://t.co/XsS38XIGPe,18,100,7043,1563,0
Officer ran up and I told him I was lost...didn't care. He cursed me out and called me a bitch. Pulled his gun out... #MikeBrown #Ferguson,44,220,4228,1405,0
I instantly broke down crying and scared for my own life. These officers do NOT care about me...or anyone black #Ferguson #MikeBrown,28,134,4227,1405,0
#Ferguson. Beware of violent street gangs in #ferguson. Here's what they look like. http://t.co/aAmfSnkQ3Z,109,236,462,384,0
Wherein a bunch of guys who served in Iraq and Afgh look at the #ferguson cops and say: WTF? http://t.co/moUOH56BJl via @BI_Defense,60,185,13182,399,0
"BREAKING: Instead of dispersing, protesters got on their knees with their hands up. http://t.co/mvPftWrnEs #Ferguson",50,123,23508,133,0
"When police are militarized, they go to war with citizens. #Ferguson http://t.co/WHMDzIegv1",65,175,175,253,0
Crowd peacefully dispersing at the QT tonight. #Ferguson,54,107,107101,1041,0
"This is Rashaen Aldrige, 20. ""We're here to support the family, to let them know we have their back."" #Ferguson http://t.co/DECQ2VzS6Y",73,104,27397,986,0
Protest ending for the night. #ferguson https://t.co/wIf4bkrfEc,49,131,105650,1041,0
Missouri Mayor: Looters came from out of town. http://t.co/hv3mPdHtKC … Was he talking about Sharpton? http://t.co/qS4wm2BdsK #Ferguson,133,238,10105,10189,0
Do u know how powerful it is 4 blk ppl to be able to tell their OWN stories in the face of oppression?! That's what's happening in #Ferguson,84,118,10290,416,0
These pro-Israel protesters with rifles in ATL werent ever approached by cops. It helps to be white #Ferguson http://t.co/0sDqDmJz8q,62,173,8424,5146,0
Slow parade of cars and walkers leaving #Ferguson tonight. Peacefully. ✌️ http://t.co/FL5TKqmDW8,284,455,100733,1031,0
"A cleanup for #Ferguson has been organized. TOMORROW. Meet at 10 am Wednesday August 13, 333 N Florissant Rd, Ferguson, MO 63135 #MikeBrown",36,110,6001,619,0
"#Ferguson crowd gone, crowd showed restraint, chanted &amp; yelled at police then left, scene now empty, only media here http://t.co/Tu2LrnSG6c",53,102,11077,1019,0
"A white man in Dallas set a fire, lured firefighters to the scene, shot 15 rounds at them last night...still alive. #Ferguson",231,679,3380,2075,0
"""To protect and serve"" has become ""To harass and shoot""
#Ferguson",264,262,74289,12,0
Prayers for #Ferguson.,207,424,1505838,711,0
"St. Louis Co police confirm female shot in head in 1300 bl Highmont, near QT.  Appears to be drive-by shooting. #ferguson",49,319,2422,626,0
"Protestors in #Ferguson refuse to move, have put their hands up in front of police. #MikeBrown http://t.co/9TyLGy5cRU",51,154,141,257,0
"This is not Kiev, Ukraine. This is #Ferguson, Missouri right now. http://t.co/RXZ0xkaBrP",46,119,23869,132,0
Wow...A man picks up burning tear gas can and throws it back at police. #ferguson pic by @kodacohen @stltoday http://t.co/SASXU1yF3E,5235,8864,1368,726,0
Chambers and W. Florissant right now. #Ferguson http://t.co/fLag6Sw0MU,25,103,101312,1031,0
"My friend Torey just said ALL his local news channels have been blacked out too. OMG #Ferguson this is why there is a ""No Fly Zone"" order!!",24,155,5899,617,0
Arrest being made. Chambers and W. Florissant right now. #Ferguson http://t.co/plnA4OS2IY,24,129,107553,1041,0
"St. Louis County police tell me woman shot in the head and that a Lt. on scene said she's ""alert and gonna live."" #Ferguson",59,171,2380,573,0
A witness describes the use of tear gas tonight. #Ferguson http://t.co/B6vi7M10ck,38,124,106785,1041,0
"No-fly zones, military police, teargas, censorship, machine guns. In response to the murder of an innocent kid. We're fucked. #Ferguson.",394,1004,227538,1142,0
"Police fire tear gas at protestors for the third night in a row in Ferguson, Mo. #Ferguson #MikeBrown http://t.co/BEoZT5yjkU",810,1422,5843,177,0
Tanks. Military police. Occupation. Media blackout. No fly zone. In...a suburb. This is America in 2014. #Ferguson,448,1221,227533,1142,0
"RT @PDPJ: #Ferguson picture from earlier in the day, high powered rifles trained on protesters http://t.co/qUkG9ztaQt",57,249,6109,621,0
It's helicopters flying in #Ferguson. How a drive by happen and y'all ain't spot it??! With West Florissant COMPLETELY BLOCKED OFF.,29,127,5717,617,0
"As all eyes r on the police murder of #MikeBrown in #Ferguson, 3 more unarmed Americans killed by police in LA, Dallas &amp; Tulsa in past week.",45,150,2058,510,0
"PHOTOS:: #Ferguson, Missouri, looks like a war zone http://t.co/wXClUFvfXH http://t.co/X0ScvTtUA2",43,112,2315959,58870,0
All police officers in America should immediately be equipped with body cameras #Ferguson #PoliceState http://t.co/zsuFqz08Ev,83,147,576,896,0
GOD BLESS YOU #Ferguson RT @Daaance_Ki: Howard family pray for our own @SpookPacShakur . http://t.co/fW2CJgno6A,48,178,6164,622,0
Going 2 War With Americans #Ferguson http://t.co/HOHFomjgPp,70,212,2121,2295,0
"RETWEET!!! Before any cops were called, before anyone knew he was killed! One of them is his killer #ferguson http://t.co/MGqiSoj1Ab",27,183,760,713,0
"PLEASE DONT TRY TO BUY ME OUT, MONEY OR ANYTHING. MY STORY IS FOR JUSTICE. #Ferguson http://t.co/zL7bNqls22",108,120,5982,213,0
"The revolution may not be televised, but it's being broadcast LIVE on social media...And we're watching. #Ferguson #MikeBrown",245,292,67911,1068,0
So let me get this right - cops shoot an unarmed kid then put the town under effective martial law? In the USA? In 2014? #Ferguson,54,146,39,174,0
"Today's events in one video:
http://t.co/jMcAQI1ci9
#ferguson #justiceformikebrown",89,182,99657,1030,0
When #Ferguson is just a town again - not a Twitter trend or a news story - a mother will still be without her son. http://t.co/mieUXka06T,93,151,6552,454,0
I look at this and I'm proud. The protesters tonight in #Ferguson were NONVIOLENT. #MikeBrown http://t.co/4CNAP6j31U,101,185,6075,621,0
even in Afghanistan we never pointed our rifles at civilians there is something seriously wrong with the police in #Ferguson,127,190,421,527,0
Hard to ask people to obey the law when The Law kills people w/ impunity. Riots &amp; civil unrest are offsprings of corrupt system. #Ferguson,83,135,7974,142,0
I've said it before and I'm saying it again... Who are they really afraid of again?? #Ferguson #MikeBrown http://t.co/xxZa8B0npg,143,275,11376,754,0
The American people are the new insurgents. #ferguson #PoliceState http://t.co/iwQEwOd1gK,75,192,63810,139,0
Damn #Ferguson #MikeBrown http://t.co/1qmphydgip,142,267,283,289,0
Your friendly local police department. Protect and Serve. #Ferguson http://t.co/LIUfLlnXXK,75,209,63833,139,0
"While the initial looting in #Ferguson was deplorable, it's clear the town is now the victim of a huge militarized police state exercise.",72,132,63836,139,0
There will be no #BlackOut or Censoring The Global Community from witnessing this #HUMAN travesty #Unity #Ferguson http://t.co/LcOVHIHivD,227,375,3391677,54469,0
Is that a bag of chips?! #REAL RT @GinoTheGhost: May be the dopest photo of the year #Ferguson http://t.co/ZxF3zhbjHb,126,151,1732,757,0
Welcome to the United Police States of America. #Ferguson http://t.co/Wau7wEohv1,55,119,7065,2774,0
No one should live in a town where militarized police point loaded weapons at unarmed citizens #Ferguson http://t.co/nk0Ugf0tpR #morningjoe,47,112,7807,3706,0
RT @manofsteele: Man picks up burning tear gas can and throws it back at police. #ferguson pic by @kodacohen http://t.co/tBIacVzMKE,23,100,2367,665,0
RT @tabithalou: This what they not showing you on the media. These young men cleaning up after the riot. #Ferguson http://t.co/50AjPG6o3V,564,1109,22130,3480,0
"We don't need to stinkin' #PoliceState Americans!
This must stop!
.@StupidTeanuts: Going 2 War w/ Americans #Ferguson http://t.co/lo4ZQ59DHS",51,112,6424,7044,0
"This image is unreal. Cops in #Ferguson dressed &amp; armed for war, confronting a lone protestor http://t.co/QpEZQ7mPXq http://t.co/UUP2oXY6qf",82,293,30421,1600,0
Slain teen had notched a hard-fought victory: A diploma http://t.co/VNpRHaxFh6 #Ferguson #MichaelBrown,59,126,106548,1041,0
Because the news outlets are blatantly LYING about #MikeBrown murder and ignoring the clear coverup and militarization of #Ferguson,61,150,8347,1322,0
.@wizkhalifa showed support for #RIPMikeBrown last night during his #STL concert http://t.co/M7OBuIL1eV #Ferguson http://t.co/8FYpZQEWUb,332,522,59246,1451,0
Photos from @PDPJ #Ferguson http://t.co/CXXG6bPHh9,124,394,106602,1041,0
"Classes started at 8am, but by 7am #MichaelBrown would be there waiting, eager http://t.co/SVaqe4vR2V #Ferguson http://t.co/P3ubd08DB8",140,243,102670,3788,0
All of yesterday's Vines in one YouTube video. #ferguson  http://t.co/Q2wUmBg5Cr,152,286,106309,1041,0
UNEASY NIGHT: St. Louis Post Dispatch's reporting on last night's clashes in #Ferguson http://t.co/wHNNo9yo3T http://t.co/OOuZIRkjpL,63,106,103139,3796,0
The Civil Rights Act is 50 years old. These two pictures were taken 50 years apart. Behold our progress. #Ferguson http://t.co/8PNn8eteO2,22828,51951,3930,1252,0
"Thought I was looking at a pix from Birmingham, Alabama in 1963 but nope I was looking at #Ferguson Missouri 2014 smh http://t.co/V3vuwlNBFF",372,1088,4795,208,0
The fact that while we've been focused on #Ferguson another black man was killed by cops in LA and it barely made the news says a lot.,66,167,4625,1104,0
"Also, the National Association of Black Psychologists will be on-site to provide free crisis counseling to residents of #Ferguson today.",38,125,185,280,0
#JusticeForMikeBrown: Powerful photos from the #Ferguson police protests http://t.co/PfZ0GIAxE1 http://t.co/I4x6KRgnHE,343,861,31626,259,0
St. Louis area police forces are less diverse than communities they serve. By the numbers - http://t.co/L0svzVrZue #Ferguson #STL,32,117,23081,1534,0
"#Ferguson vs #BundyRanch 

See the difference? http://t.co/zKEMY38Uds",34,107,5528,3458,0
Last night in #Ferguson started with joyous hymns &amp; calls for peace. It ended with another police shooting. My latest http://t.co/ckmGk9TnWA,40,193,103920,3796,0
"The police do not consist of a few bad apples, the institution itself is rotten to the core. #Ferguson",118,157,14608,1020,0
The events in #Ferguson Missouri remind us how and why America's police became so militarised http://t.co/wDnjslz0pk http://t.co/Fdr1r1KWpV,321,789,5618101,111,0
"On a street in #Ferguson: Big wooden pellets &amp; aftermath, weapons used against peaceful protesters http://t.co/hma5qv8pls",132,376,67585,27003,0
"Black folks deserve a more honest account of racial politics than 'it's all love, overlook color, and give peace a chance.'  #Ferguson",118,187,13559,689,0
"""They say we destroying our own neighborhood. We don't own nothing out here."" #Ferguson http://t.co/cVqf6kYkUL",257,585,106278,1041,0
Great piece from @nytimes about the role of racial segregation in places like #Ferguson http://t.co/yPo7ifTlcc http://t.co/eE8ljLpqEZ,181,325,29878,1762,0
This is what they aren't showing you on the media. These young men cleaning up after the riot. #Ferguson http://t.co/eDH53pfQyg,87,133,691,1561,0
A few feet from where #MichaelBrown was killed: #Ferguson http://t.co/BpMH784CFR,898,1581,103965,3796,0
"Armed gunmen shoot local man as part of their reign of terror in Iraq. Oops! Nope, that was police in #Ferguson. My mistake.",125,145,101975,85671,0
"If Michael Brown had shot and killed a #Ferguson police officer, would his identity be kept secret for his &amp; his family's safety?",264,853,256,523,0
You're either furious about this or protecting your entitlement. I believe it to be this simple: #Ferguson #Trayvon http://t.co/0SDoF5zobe,203,383,21743,959,0
People of #Ferguson: Stop #attacking our brave #heroes! -- http://t.co/DfxchWSDBM,495,349,62616,7148,0
"WOW! #Ferguson police tell a resident a girl was shot in the head, she asks by who, partner of the cop silences him https://t.co/a0WfBzV5QU",48,142,10270,416,0
"#MorningReads: Terrifying result of police militarization on display in #Ferguson, MO http://t.co/hpJPTohzzi",37,100,85082,429,0
Realist picture you will see today.. #Ferguson http://t.co/PAMtLUxIXm,2371,4580,55174,36101,0
"Image of #Ferguson protester throwing tear gas back at police, wearing the American flag, is amazing. http://t.co/JXi1sibnGG @AntonioFrench",88,169,4841,103,0
WAKE UP!!! #Ferguson http://t.co/4N8kRGBXUf,111,252,55119,35022,0
#BREAKING first official news release from #Ferguson PD since death of #MikeBrown @kmov http://t.co/Z27k2DOm7J,38,226,3052,389,0
Looting &amp; rioting are terms that are loosely being used to describe all the civil disobedience in #Ferguson don't get it twisted #focus,146,273,910341,2109,0
"#Ferguson police refuse to say who killed Michael Brown, but release looting suspects' names, ages, &amp; home addresses: http://t.co/NUVVp9vIGs",31,162,1615,912,0
"Remembering our friend Robin Williams, Updates on #Ferguson and #MikeBrown http://t.co/QBQJAuhb4v",17,883,27618,3,0
this is america? what the fuck is wrong with us? #Ferguson http://t.co/Zp4bEbkwiW,139,167,1320850,1190,0
Police pull up to #Ferguson in MRAPs &amp; point sniper rifles at unarmed protestors LIVE 11am-2pm CST http://t.co/OQtch0ubub,45,112,277057,129,0
"Ppl in #Ferguson v sensitive to media descriptions of rioting, so worth noting: only behavior accurately described as such happened Sun.",88,247,102607,3788,0
Calling all journalists covering #MikeBrown #Ferguson FREE coffee/Wifi if you need a place to work! @AntonioFrench http://t.co/mn8W44Ov7z,108,161,949,318,0
New statement from #Ferguson police on shooting of #MichaelBrown ht @abake6 http://t.co/bGeRVUVQDO,51,157,103924,3796,0
#MikeBrown deserves to have these pictures circulating. Contribute to the movement #Ferguson #IfTheyGunnedMeDown http://t.co/Y5SvBwnAqD,4657,16614,1328,1053,0
"""Don't shoot!"" #Ferguson #MichaelBrown http://t.co/5INhKTmkL5",421,933,21753,959,0
"Trayvon Martin, Jordan Davis, Jonathan Ferrell... and now #MikeBrown. Who is next?http://t.co/zgxUC7N7TJ #Ferguson http://t.co/QHDkP8BFIJ",41,116,31212,35,0
"White ""anti-looting"" high-horse riders listen up! Read &amp; follow @ProfessorCrunk
http://t.co/L8DTcZCOvQ
#Ferguson http://t.co/kNmvT8S2hb",117,172,745,433,0
"Per @themarkberman: As of this AM, witness Dorian Johnson has still not spoken to St. Louis County PD despite ""numerous attempts"" #ferguson",20,122,103958,3796,0
"cops aren't soldiers. soldiers are soldiers. if you want to be a soldier, enlist &amp; head for the desert. The USA is NOT a war zone. #ferguson",96,100,951,612,0
Here is a collection of debris I found in #Ferguson yesterday there were tons more rubber bullets @mattdpearce http://t.co/aE3y1Z14BW,296,1036,11072,1019,0
"Sitting in McDonalds in #Ferguson, man says to cashier: ""They're trying to make this about looting...this is about police murdering a kid""",463,845,104066,3796,0
More from #Ferguson this morning http://t.co/82Ylq2SqzK,91,136,54532,4278,0
"On local tv now, @LauraKHettiger reports shooting victim last night in #Ferguson was 19-year-old male, shot multiple times by county police",31,213,104113,3796,0
There is a RALLY TODAY!!!!! SPREAD THE WORD #Ferguson #STL #MIKEBROWN http://t.co/9FavXLbo5r,32,135,6077,621,0
Police militarization on display in #Ferguson http://t.co/m9jyPq3ALq,71,212,60436,4280,0
"One pattern of the last few days: After police move the media out of the area, they become more heavy-handed and violent. #Ferguson",706,2409,108847,1041,0
"Housing discrimination in everything: The NYT on racial inequality in #Ferguson
http://t.co/l1ryYdFz8u http://t.co/4sBFSBYfa7",66,129,14878,3267,0
Free Coffee to all journalists spreading awareness on #MikeBrown #Ferguson movement @stlpublicradio #DONTSHOOT http://t.co/67wkah3OVS,339,515,948,318,0
"Right now the United States has a stronger militarized force in #Ferguson, Missouri than it does in Baghdad.",60,119,74225,1976,0
"Again, WATCH: #Ferguson Police Fire Tear Gas on Protesters with ""Hands Up"" in Their Own Backyard http://t.co/BarqIACZw5",70,256,10291,416,0
