text,favorite_count,retweet_count,user.followers_count,user.friends_count,label
RIP Cpl Nathan Cirillo... Canada will always remember you. #OttawaShooting http://t.co/XPXQRCIH4w,628,782,258168,69,1
"Soldier killed in Ottawa identified as Cpl. Nathan Cirillo 
http://t.co/AOT1ZKyAei http://t.co/n9NyPIQ5be",141,259,57392,224,1
DEVELOPING: #Canada officials identify dead gunman in Parliament shooting as Michael Zehaf-Bibeau. http://t.co/pfaAxISVyR,14,106,2134176,136,1
"LATEST: Suspected Ottawa gunman identified as Michael Joseph Hall, a convert to Islam; also known as Michael Zehaf-Bibeau - @PeteWilliamsNBC",25,153,381601,382,1
"UPDATED: Soldier dead, 2 others injured in Parliament Hill siege; 1 gunman dead http://t.co/cVCQKEDlPo http://t.co/zUJUAATG5I",93,218,640036,367,1
Let #NathanCirillo be remembered like this.The part time soldier doing his job &amp; bringing a little happiness #Ottawa http://t.co/GPCfrq1uI3,160,223,1314,2001,1
"NO, Michael Zehaf-Bibeau was NOT wearing a GamerGate t-shirt during the Ottawa Shooting.  The people spreading this are freaking sick.",89,102,5400,2674,1
"BREAKING NEWS: Suspected Ottawa gunman identified as Michael Joseph Hall, an #ISIS sympathizer. #OttawaShooting",43,117,79704,275,1
RIP Corporal Nathan Cirillo Thank you for serving our country. Gone but never forgotten #OttawaShooting http://t.co/51dY4VTp2K,138,249,2308,313,1
"'Stand easy, brother': Soldier killed in Ottawa identified as Cpl. Nathan Frank Cirillo http://t.co/y43xMQlWMr http://t.co/dIdgjptqUb",414,642,171399,339,1
"MORE: Ottawa shootings suspect identified as Michael Zehaf-Bibeau, 32; unclear if there are other shooters: http://t.co/Y7l0QLT94d",31,152,4223710,7366,1
Soldier killed at war memorial identified as Cpl. Nathan Cirillo #ottawashooting http://t.co/YnM8FvFckL http://t.co/2jhrreIxPu,145,342,542954,415,1
#BREAKING Multiple sources tell @CNN Michael Zehaf-Bibeau is likely shooter in #OttawaShooting http://t.co/vyE1ELmgat http://t.co/75S43JqeAU,96,267,85199,840,1
U.S. officials: Suspected shooter in Ottawa rampage identified as Canadian-born Michael Zehaf-Bibeau. Live blog: http://t.co/q98AMohu7T,204,349,20016114,113,1
UPDATED: Soldier killed in #ottawashooting identified as Cpl. Nathan Cirillo from Hamilton. http://t.co/USirz62qUN http://t.co/G8KfbRUjLT,50,101,162608,20,1
.@pmharper and I have been speaking to some of our allies around the world. The PM will address the nation this evening. #OttawaShooting,95,176,39217,1960,1
"RIP to the solider and father killed in Ottawa today, praying for all those affected by this shooting #StaySafeOttawa http://t.co/dDWugbCjxU",140,124,524,378,1
"Canada identifies Muslim convert Michael Zehaf-Bibeau as suspected shooter in Ottawa attack, U.S. officials tell CNN. #OttawaShooting",51,220,2735899,373,1
Heartbreaking Photo Shows Nathan Cirillo Moments Before Shooting http://t.co/GppG8dZPxq http://t.co/P10wbrBlgo,717,737,1889,1456,1
Cpl. Nathan Cirillo identified as victim of #ottawashooting at National War Memorial http://t.co/EhkRJEKpuu http://t.co/2xTzLKoltL,130,314,543081,415,1
Soldier killed in Ottawa was a Sherwood grad. He couldn't wait to serve his country. RIP Cpl. Nathan Frank Cirillo http://t.co/w9XGuun0PH,349,250,358,463,1
Thoughts &amp; Prayers to the family of Cpl. Nathan Frank Cirillo. killed today in Ottawa RIP @HONOUROURFORCES Pls RT http://t.co/D6L17wwfTw,87,220,51011,47768,1
Heartbreaking photo shows fallen soldier Nathan Cirillo just moments before shooting http://t.co/MbS4rd45iV http://t.co/uc0jNXoN0b,656,989,116805,2810,1
This is the soldier who died today at the #Ottawa War Memorial. His name is Cpl. Nathan Cirillo. #RIP #OttawaStrong http://t.co/vhPBPq5yYk,97,187,18514,136,1
"BREAKING | This is a photo of Michael Zehaf-Bibeau, gunman in this morning's shootings in Ottawa. #cbcOTT #OTTnews http://t.co/OLSxlYPelj",332,1449,66618,296,1
"Breaking News: U.S. agencies have been advised that #Ottawa shooter was believed to be a #Canadian convert to #Islam, #FoxNews confirms.",138,443,4424955,383,1
All 3 patients injured in #OttawaShooting released from hospital: #Ottawa Hospital spokesperson. #cdnpoli,126,142,366198,264,1
"BREAKING NEWS: CBC confirms photo of Michael Zehaf-Bibeau, the gunman in the Ottawa shooting - http://t.co/58IK7FMcA1 http://t.co/HmCjJGCn0F",38,164,198031,504,1
Official: All 3 patients injured in Ottawa shootings have been released from hospital - @OttawaHospital http://t.co/aF9HyT9BgX,79,135,6998482,501,1
"Condolences pour in for family of Cpl. Nathan Cirillo, killed in #OttawaShooting http://t.co/EwHwozM3TU http://t.co/KWWGZLJT0b",206,304,52696,663,1
Our thoughts are with the family and friends of Cpl. Nathan Cirillo and all those affected by the events in Ottawa today. #OttawaStrong,479,367,558815,187,1
Soldier killed in Canada shooting was a young reservist with a six-year-old son http://t.co/83PReIl9XV http://t.co/LVprXOCCF7,416,1082,672990,262,1
More #breaking: @CNN confirms name of soldier who was killed in #OttawaShooting as Nathan Cirillo. @paulanewtonCNN http://t.co/3e8cFKOUnT,110,167,85154,840,1
COMING UP LIVE Ottawa shooting: Stephen Harper to address nation http://t.co/pGA98ONjKJ http://t.co/Jscp7Q9fBM,59,100,639334,1939,1
"VIDEO: Seconds after shooting Nathan Cirillo, #OttawaShooting suspect gets into car. http://t.co/tbPrMJhNu0",53,103,126144,75,1
Just in: Canadian soldier killed in #OttawaShooting today is Cpl. Nathan Cirillo Thoughts &amp; prayers to his family http://t.co/fu2eZssBTr,92,130,38351,197,1
"The Ottawa Hospital now says ""all three patients involved in today's incident have been discharged"" http://t.co/24l1f58UPx #OttawaShootings",110,154,11835647,3,1
Our thoughts and prayers go out to Nathan Cirillo who died today in Ottawa while protecting his country at age 24 http://t.co/PfwasSALPX,351,248,1361,24,1
The three people brought to Ottawa Hospital after today’s shooting have been released in stable condition. Live blog: http://t.co/D58rrFrbwq,212,209,20038443,113,1
"The Canadian soldier killed in today's Ottawa shooting is Cpl. Nathan Cirillo, a family source told CNN. Live blog: http://t.co/D58rrFrbwq",232,374,20038478,113,1
ICYMI: Sergeant-at-Arms Kevin Vickers hailed as hero for stopping shooter on Parliament Hill http://t.co/nGpzKvjMtJ http://t.co/Tdpgfpbn1Y,128,160,173069,339,1
PM Stephen Harper to address the nation on #OttawaShooting at 7:45 pm/ET. @pmharper #cdnpoli  http://t.co/6U5GV4uBT8,23,170,366194,264,1
"Rest In Peace Corporal Nathan Cirillo. 

#Respect 
#Ottawa 
#Canada 
#tcot http://t.co/1mIBOBohd4",137,177,23942,10696,1
"Canadian Prime Minister Stephen Harper is due to make a statement shortly, reports say http://t.co/dUvWlCCpdY #OttawaShootings",104,162,11835650,3,1
Soldier killed in Canada shooting was a young reservist with a six-year-old son http://t.co/FI7SGBVfAS http://t.co/7be6Scdwgq Pray for him.,64,157,69398,69622,1
Raptors hold a moment of silence to honour Cpl. Nathan Cirillo and all those affected by today's events in Ottawa. http://t.co/hqoIIvCRNj,1180,884,539802,15817,1
"True patriot love ...

In Memory Of Cpl. Nathan Cirillo 
~Hamilton, Ontario

#OttawaShooting #CanadaStrong http://t.co/ibQkitoRmz",125,190,5442,5237,1
RIP Cpl. Nathan Cirillo today's tragic events put all in perspective #OttawaShooting #HeroesInLife @CanadianForces http://t.co/B7ggJBbZvE,120,107,38951,25044,1
***EXCLUSIVE*** Michael Zahaf-Bibeau caught on a #DASHCAM model sold at http://t.co/62s1bT3ecH #OttawaShooting http://t.co/LpnqAKsHZw,85,105,5074,1654,1
"And this is Cpl. Nathan Cirillo, the brave #Canadian soldier killed in the #OttawaShooting today. http://t.co/w9EOyX8MAI",185,303,8073,5764,1
"Rest in Peace, Cpl. Nathan Cirillo. Killed today in #OttawaShooting
http://t.co/YzLXYX5JJt http://t.co/8F0qAcj9sg",96,112,14793,1052,1
Watch live: PM Stephen Harper expected to speak to the nation imminently on #OttawaShooting http://t.co/ypsERaEeOy @CBCNews #cdnpoli,28,129,365850,264,1
"This photo, reported to be of suspected Ottawa shooter Michael Zehar Bibeau, came from suspended ISIS Twitter account http://t.co/QiM55Gu93N",208,634,638667,367,1
Ottawa police are confirming a shooting at the War Memorial. Minutes ago. No other info. #cbcOTT #OTTnews,21,393,66724,296,0
Passersby working on shooting victim. From the CBC's Jason Ho. #cbcOTT #OTTnews http://t.co/mskjnJAlvE,18,165,60089,296,0
Shooting at the war memorial in Ottawa. http://t.co/1Z0p4Mj5Vw,30,306,21413,461,0
After today we will officially be done shooting for the #SurrenderMusicVideo !! It's looking AMAZING so far btw! #cantwait,6090,5814,1110815,42070,0
"KEY: Nothing in Wilson's story in new autopsy says he feared for his life or life of another, which is only legal justification for shooting",59,168,34165,247,0
Ottawa police confirm a shooting at Canada's National War Memorial - @CBCOttawa http://t.co/JbjNKv3eGa,32,168,6999809,501,0
#BREAKING: Shooting reported at the War Memorial in Ottawa,20,134,173189,339,0
"#BREAKINGNEWS: Update - One person shot at War Memorial in Ottawa, police say http://t.co/chbTWxVN0q http://t.co/twKD3QCyTt",9,118,281451,338,0
The scene at the War Memorial in Ottawa http://t.co/wZoQFDtZAo http://t.co/crY3JEx5sI,21,225,226740,12078,0
"Ottawa police tactical officers are here and very kindly pointed their guns at every reporter, ordering hands in the air and us to ground",87,465,13519,2269,0
Police with guns drawn at seen of war memorial shooting. @ctvottawa http://t.co/QP3k6mqqH9,40,201,3142,540,0
Canine unit running to Parliament Hill http://t.co/jaEeh0JIpc,23,133,6353,687,0
"Parliament shooting a very active situation still at the moment. They are searching the building, presumably for a suspect or suspects.",28,489,18775,2269,0
.@pmharper is safe and has left Parliament Hill.,114,447,3282,1210,0
A reminder for those observing the shooting on Parliament Hill: DO NOT tweet police locations and movements #ottcity #ottawa,49,337,762,1794,0
"BREAKING: Injury reported after shooting at Canada’s War Memorial, near country’s Parliament, police say. http://t.co/k5lmH7nmsE",21,106,2735542,373,0
"Spokesperson for PMO says Prime Minister Stephen Harper safe, has left Parliament Hill. #cdnpoli",46,250,365992,264,0
#BREAKING: PMO says PM Harper is safe and has left Parliament Hill,56,179,173245,339,0
RCMP advises people to stay away from Parliament Hill due to ongoing police incident.,172,1031,78674,18,0
Parliament Hill is never going to be the same.,80,237,1084,98,0
"Canada Prime Minister Stephen Harper safe, has left parliament Hill: TV quoting PM's office",30,131,5277941,1042,0
The RCMP intervention team members Parliament Hill http://t.co/aO700DweOW http://t.co/6JDil29s3B,19,146,229699,12077,0
Please stay inside and stay safe if you are in the downtown core right now #Ottawa We are here for anyone who needs to talk 613-238-3311,13,181,2026,2019,0
"Our thoughts are with everyone involved in what is happening on Parliament Hill and Confederation Square this morning. Stay safe, Ottawa.",907,1290,223421,66,0
"Dear confused right-wing friends: my article was about Monday's car incident, not the Ottawa shooting this morning https://t.co/dPCtNJW3mv",87,106,420720,998,0
"Prime Minister Stephen Harper is safe and has left Parliament Hill, spokesman says - @CBCAlerts https://t.co/wCqPcyqMxK",33,154,6999939,501,0
"Ok so we were on a tour at that war monument in Ottawa a few minutes ago, a few seconds later there was a shooting..😳 http://t.co/yzCtBlGZ2v",280,632,207,186,0
MORE: A spokesman says Prime Minister Stephen Harper was safe and had left Parliament Hill: http://t.co/utTbmsYFjL,38,109,4229630,7366,0
"Canada's Prime Minister Stephen Harper safe &amp; has left Parliament Hill, which is under lockdown after shooting http://t.co/rk4c3kcwUQ",98,502,11836107,3,0
#Ottawa City Hall is currently in lock-down. Please avoid the area.,26,225,50568,3,0
Shooting at War Memorial - part of the area has been evacuated - Avoid Rideau Center and surroundings @uOttawa Protection monitoring,22,197,8785,3398,0
Thoughts are with those in Ottawa today #Parliament #besafe,109,170,19808,1032,0
"BREAKING: Police: Shooting incident reported near Canadian Parliament.

Spokesperson: Prime Minister Harper ""is safe"" - @WorldNews",49,149,3631003,860,0
"To all in Ottawa, stay safe &amp; strong. Thank God for Sgt at Arms Kevin Vickers &amp; our Cdn security forces. True heroes #cndpoli",337,627,12025,619,0
There's already a flurry of Muslim hate tweets from Canada with what little details we know of Ottawa. Come on. We are better than this.,164,208,17678,627,0
RCMP advises people to stay away from Parliament Hill due to ongoing police incident.,27,125,173354,339,0
This isn't my #Ottawa.,128,196,18454,136,0
"Please, no partisan commentary about what’s happening in Ottawa. Leave the damned politics for another day.",192,270,15355,545,0
A reminder for those observing the shooting on Parliament Hill: DO NOT tweet police locations and movements #ottcity #ottawa,163,622,812,1103,0
To those asking - yes I'm OK. Awful events here in Ottawa.,120,124,38199,1959,0
Everyone stand together on a day like this. Stay strong. #Ottawa,75,120,18456,136,0
Please DO NOT tweet locations of officers in #Ottawa @OttawaPolice  in light of what has just occured! #Safety,208,1304,3942,2548,0
Shooting also come after Canadian ISIS fanboy Abu Turaab (acct suspended now) tweeted about pending attack in Canada /2,20,151,8832,1285,0
"There is fear and uncertainty about what has happened in #Ottawa, but democracy will not be silenced. Stay safe, Ottawa. #cdnpoli",383,848,59572,1004,0
"Asked police if there is still gunman on loose. Officer: ""This is not a safe environment. Everyone should go home. Hug your family."" #ottawa",36,171,5940,2579,0
Photos from the Parliament shooting scene http://t.co/F4j0IbC5mq http://t.co/MeRqPX921z,32,196,543018,415,0
"LIVE BLOG | For tweets from reporters covering the shootings in Ottawa, click http://t.co/mJ5ZQy60It #cbcOTT #OTTnews http://t.co/aO4jBd3jVI",27,144,60384,296,0
UPDATED: Photos from shooting on Parliament Hill: http://t.co/mT9PC6Pqvk http://t.co/dsMp07cBS9,18,107,22389,222,0
#RCMP advises if you are in downtown Ottawa to stay away from windows and off roofs due to ongoing police incident.,566,3252,74905,18,0
The scene from Ottawa http://t.co/aO700DweOW http://t.co/5djATU47fs,21,113,226898,12078,0
Stay safe Ottawa.,110,104,109868,234,0
RT @rcmpgrcpolice: #RCMP advises if you are in downtown Ottawa to stay away from windows and off roofs due to ongoing police incident.,8,177,74554,206,0
"List of reporters, MPs, police etc. actively tweeting about the shooting in Ottawa. https://t.co/hsTaxan4eQ",25,112,20245,309,0
"Canadian police, backed by armoured vehicles, have surrounded Parliament building in Ottawa http://t.co/GZ0sW8Izdu http://t.co/rIZmHjHdlr",36,148,1623611,19,0
"WATCH LIVE #CBCNN coverage of shooting in Ottawa

Desktop: http://t.co/TNupeSXyNT

Mobile: http://t.co/ruOo7HuPhL http://t.co/ZOmNWmOk28",59,305,639125,1939,0
"We encourage anyone who needs to talk, to call us 613-238-3311 - this is terrifying in our beautiful city. #Ottawa",109,399,2018,2019,0
"Ottawa, be safe, be smart.. The Hill is under attack 🙏",145,140,37908,949,0
Helpful for people watching and covering the events in Ottawa today (via @onthemedia). Be safe everyone. #cdnpoli http://t.co/Ud7ISSnsE7,53,175,3716,1818,0
RCMP saying stay away from windows if you are in downtown Ottawa,12,118,9888,1239,0
All Ottawa Police stations are closed to public due to shooting at War Memorial.  No public services available until further notice #ottnews,79,487,37773,808,0
BREAKING FROM RCMP: RCMP advises if you are in downtown Ottawa to stay away from windows and off roofs due to ongoing police incident.,8,136,5085,3105,0
Justice Served: Michael Dunn gets life in prison for shooting unarmed Jordan Davis: http://t.co/rqU5yc1xLC Now what? http://t.co/uuWl3y36vz,283,500,1563220,744,0
"Ottawa: don't tweet your location. Don't tweet the location of police units. Resist urge to look at what's happening, get out of the area.",114,541,10860,2148,0
"[Episode] #BTS 'War of Hormone' MV &amp; Concept Photo shooting (with Eng sub.)
(http://t.co/EwS342rpl8)

#호르몬전쟁
#Hello_hello",3307,2610,339964,15,0
[Episode] 'War of Hormone' MV &amp; Photo shooting: http://t.co/1kbw2G0n8N,215,160,127790,229,0
Alert thru press gallery email: RCMP advises if u r in downtown Ottawa to stay away from windows &amp; off roofs due to ongoing police incident,7,103,2351,916,0
RT @ctvmercedes: Ottawa: don't tweet your location. Don't tweet the location of police units. Resist urge to look at what's happening,81,427,167389,339,0
"RCMP advises if you are in downtown Ottawa ""to stay away from windows and off roofs due to ongoing police incident. """,29,197,167380,339,0
"RT @bts_bighit: [Episode] #BTS 'War of Hormone' MV &amp; Concept Photo shooting (with Eng sub.)
(http://t.co/JUVEmfGqUP)

#호르몬전쟁
#Hello_hello",881,697,149904,15,0
"On Monday, Paul George was back shooting hoops in the gym. 

Yesterday, practice became a 1-on-1 game vs. his dog: http://t.co/Zt1hA8XmWi",314,198,12297233,422,0
"We are here, we have people for you to talk to, if you are scared, anxious, stressed and need someone.  613-238-3311 #Ottawa",77,426,2019,2019,0
"Police warn people in Ottawa to ""stay away from windows &amp; off roofs"" after Parliament shooting - follow our coverage: http://t.co/Nud36Yki9P",128,537,11835271,3,0
"My gosh, horrible events in Ottawa. Thoughts and prayers. Why? Why? Why?",241,228,397585,754,0
Canadian police warn people in Ottawa to stay away from windows and roofs due to ongoing shooter incident - @CTVNews http://t.co/aF9HyT9BgX,28,262,6996936,501,0
"Cops are running with guns drawn, they're clearing streets in downtown Ottawa, and there are snipers on the rooftops.",24,147,68416,1683,0
Our thoughts are with Ottawa this morning. Stay safe.,282,236,241711,264,0
Please DO NOT tweet photos or locations of police in #ottawa at the Parliament Buildings! @TorontoPolice @OttawaPolice,36,249,614,227,0
Incredible footage from @josh_wingrove of shots being fired in the Parliament building in Ottawa https://t.co/uliGB9bkOb,46,166,4747440,5565,0
MORE: Royal Canadian Mounted Police warned people in downtown Ottawa to stay away from windows and rooftops: http://t.co/CMjaq7scJt,37,201,4220796,7367,0
My own opinion but not sure how you can proceed with NHL game tonight in Ottawa.,276,280,397580,753,0
"RT @bts_bighit: [Episode] #BTS 'War of Hormone' MV &amp; Concept Photo shooting (with Eng sub.)
(http://t.co/YPLAdhNrOd)

#호르몬전쟁
#Hello_hello",71,102,42047,74,0
#Ottpolice and @RCMPGRCpolice investigating several shooting incidents in downtown #Ottawa.,64,511,28745,808,0
Still in lockdown. Am safe. Check @globeandmail for video of the attack on Parliament Hill. Ignore any cursing you hear from me.,116,126,18775,2269,0
"""If you can see Parliament Hill, you're in danger,"" cop shouts at me, behind the Chateau Laurier.",24,151,4966,1100,0
LIVE: Ongoing @CTVNews-@ABC coverage of active shooting incident    near Canadian Parliament: http://t.co/0nuzHcvr2J http://t.co/wxB5UphP4l,57,172,26355,180,0
"If you're on Parliament Hill, please don't Tweet your location or that/activities of police for your/their safety during incident. #Ottawa",22,108,7820,884,0
Raw footage and live coverage of shooting at Parliament: http://t.co/BXR3thpsV0 http://t.co/mAWprVUaLC,24,159,543179,415,0
"Ottawa police, Twitter users urging those on the scene to STOP tweeting police officer locations. #Ottawa",20,126,1641,790,0
Thoughts and prayers to everyone in my hometown today. #Ottawa,497,320,359731,746,0
If you are working in the Ottawa dowtown area; follow the instructions from the building management you are in. #ottnews,46,352,29433,808,0
#Ottpolice and @rcmpgrcpolice are asking the public to stay away from the downtown Ottawa area. Ongoing investigation.,50,447,29432,808,0
Leafs under lock down during tragedy in Ottawa. Our thoughts are with those on the scene http://t.co/627ve85Uhh http://t.co/qPGOrcTeve,73,178,201459,525,0
Our thoughts are with everyone in the city of Ottawa today.,289,228,182809,951,0
"Police asking you not tweet abt, retweet, or otherwise report police locations &amp; activity in #Ottawa. Help them do jobs safely. Please.",28,152,1057,953,0
All Ottawa Police building remain in lockdown and closed to the public. #ottnews,34,210,29825,808,0
"The correct descriptor is ""shooter"" not ""radical"" or ""muslim"" or ""terrorist"" #ottnews #ottawashooting #cdnpoli",72,152,355,387,0
"Inside Parliament building in Ottawa as shots fired during police sweep
https://t.co/FOu4PbNCDq
Footage shot by @josh_wingrove",88,506,534358,409,0
RAW VIDEO War Memorial shooting. http://t.co/c9wCpS2Af9 #cbcnews,35,107,626895,1886,0
"Ottawa Police: Police stations closed due to ongoing shooting situation: ""No public services available until further notice"" - @WorldNews",19,102,3631032,860,0
"Shooting up public places than claiming insanity, stealing other people's land, mass genocides RT @PoeticGenius19: What's white culture?",51,112,12018,392,0
"active shooting in Canada, or as we call it in america, wednesday",1600,934,538695,2915,0
Our thoughts and prayers are with everyone in Ottawa this morning.,249,186,121785,917,0
"Updated: List of reporters, witnesses, citizens, police and military tweeting from downtown #ottawa. https://t.co/ICwqKFUPpV",22,142,19915,301,0
Canadian Forces bases across country being closed to public in wake of shooting of soldier at #Ottawa War Memorial. #cdnpoli,165,932,357987,263,0
We are deeply saddened and concerned by the events unfolding in #Ottawa this morning. Our thoughts are with residents &amp; first responders.,93,110,338072,849,0
IMPORTANT: Ottawa police are urging people NOT to tweet the location of police activity in the field. Shooting scene remains active.,27,173,3505,2701,0
Frightening events here in Ottawa. Game has yet to be postponed but betting it will be. Schools and malls have been closed,24,103,14946,286,0
All bus service in downtown Ottawa is currently under major detours. Details: http://t.co/hcXDtQ7uLK,18,204,11179,67,0
Sorry you don't understand that is a knock at america and our issues with gun control. No one is minimizing the Ottawa shooting.,678,153,539758,2918,0
Our thoughts are with everyone in Ottawa at this time.,1421,1570,667711,25348,0
I always say Ottawa is the best place to be from and very safe. Nothing changes that today. A few people will not change our Capital!!,208,162,76613,509,0
"Easty for me to say from where I am, but what should happen, tomorrow or when this is over, is for people to assemble on Parliament HIll…",312,771,69295,848,0
"JUST IN: Canadian military bases being closed after soldier shot at Nat'l War Memorial, ongoing situation near Parliament - @WilliamsJon",50,149,3630829,860,0
"You are not alone today #Ottawa - we are here if you need to talk, cry, whatever, we are here 613-238-3311",97,393,2031,2019,0
“Stay safe Ottawa” is a phrase that need never be uttered in a just world.,1648,2054,1625639,1,0
"No matter where you are in #Ottawa, there's a 100% chance your Mom is worried. Text/email/call your family.",541,634,789,930,0
Coincidence? Nobelist Malala Youseafzai was to receive honorary Canadian citizenship in Ottawa today http://t.co/FTqYVdDTLO,40,214,89874,398,0
Keep advice from the Breaking News Consumers' Handbook in mind as coverage of Ottawa continues http://t.co/xHPjZVYxrJ http://t.co/TOW6ji8NG7,182,491,52097,1795,0
Our thoughts are with Ottawa today. Important to always look for the helpers. http://t.co/JiH33zfgwQ,176,331,28285,1575,0
"Due to shooting at Parliament Hill in #Ottawa earlier, we are currently on lockdown. We will update once further information is available.",103,424,19903,14961,0
Praying for everyone in Ottawa right now,699,416,23437,327,0
RCMP advises if you are in downtown Ottawa to stay away from windows and off roofs due to ongoing police incident.,18,140,8815,1003,0
JUST IN: White House official: Pres. Obama has been briefed on shooting incidents in Canadian capital - @marykbruce,41,190,3627289,860,0
Please exercise restraint in looking for someone or some group to immediately blame for this. #ottawashooting,80,128,658,441,0
LIVE STREAM: CBC News coverage of the #OttawaShooting http://t.co/fUmPnqI8iW Mobile: http://t.co/KF24bmAjdQ #CBCNN http://t.co/uX7JIgnoWb,24,138,138166,969,0
Dramatic photos from @wcuddington on the scene in Ottawa http://t.co/m4FE8krPxl http://t.co/xzLBn9M2Ga,268,651,600,1496,0
Thinking of our friends in Ottawa this morning. Please be safe.,273,201,137453,523,0
Thinking about everyone in Ottawa right now. Please be careful and stay safe until the situation is under control.,326,157,354410,1344,0
Listen to our live special coverage of Parliament Hill shooting here http://t.co/tyNHh2UFcb http://t.co/fwN00HBv6K,39,112,70681,747,0
"I'm like a shooting star, I've come so far. I can't go back to where I used to be. –Jasmine (Aladdin)",394,561,3018067,0,0
"""@Joerayment: Dramatic photos from @wcuddington on the scene in Ottawa http://t.co/NBNrYercrM http://t.co/xXwgdoW82Q"" #PrayForOttawa :(",45,107,5635,489,0
I want to commend the courage and bravery of the first responders on the ground in Ottawa right now,139,249,7050,1175,0
Thinking of everyone in Ottawa this morning. Thoughts and prayers are with the solider and their family. #Canada,161,137,70043,271,0
JUST IN: US Embassy in Ottawa on lockdown following shooting incidents at and near Canadian Parliament - @WilliamsJon,31,182,3631336,860,0
NEW: U.S. Embassy in Ottawa is on lockdown due to shooting near Canadian Parliament - @USEmbassyOttawa,27,144,381603,382,0
Remember: do NOT tweet location of police in #Ottawa #OttawaShooting,39,115,12015,308,0
Thoughts and prayers out to #Ottawa and all affected today.,321,157,109104,860,0
#Leafs are currently in lockdown mode in a hotel in downtown #Ottawa.,106,136,36816,36563,0
Ottawa shootings: check out the Breaking News Handbook from @onthemedia: http://t.co/CBUZXVQBLg http://t.co/RYj8Ktquu4,128,289,358,182,0
"I covered Polytechnique, Concordia and Dawson shootings. Remember, at least half of what you hear about Ottawa shootings will prove untrue.",235,773,28366,1086,0
#BREAKING US Embassy in Ottawa on lockdown due to shooting at Parliament Hill,49,140,151684,983,0
Please do not post videos or photos of the on-going incident to ensure safety of first responders and the public. #Ottawa ^JT,691,3307,14431,646,0
Latest photos from Ottawa's Parliament Hill http://t.co/ibNGJIg2Pg http://t.co/FtEukz6d9x,47,218,101558,331,0
Our thoughts are with Emergency Responders and bystanders in Ottawa. Please stay safe.,397,404,539366,15813,0
"Simply shocked at what's unfolding in Canada's capital. Thinking of you, Ottawa.",223,151,257901,490,0
"BREAKING: President Obama has been briefed on the situation in Ottawa, White House official says. http://t.co/qsAnGNqBEw",43,176,2730839,373,0
Our thoughts are with our nation's capital right now. Praying for those affected by today's tragic events at Parliament Hill in Ottawa.,479,384,324648,313,0
#RCMP asking for assistance if you have any photos or videos from #ottawa shooting send to: NatDiv_Media_DivNat@rcmp-grc.gc.ca,31,305,1182,62,0
WATCH VIDEO: Ottawa shooting witness clips: http://t.co/HnxkAfJDP1,43,107,639124,1939,0
Some sort of live terror shooting seems to be going on in Canada.  Pray for our polite neighbors to the north.,232,125,77869,7232,0
Photos of the scene unfolding after multiple shootings in Ottawa this morning. http://t.co/xq8Ihiuf5X http://t.co/wS4PkA5ddg,391,895,20006178,112,0
We stand w/ our Canadian partners as scene unfolds in Ottawa. We stand resolute in defense of our 2 nations.First responders in our thoughts,131,319,32251,206,0
"If there is a bright spot in Ottawa today, it's that @Ottawaparamedic did an amazing job keeping that young Soldier alive.",199,176,1563,1564,0
"Canada will remain the true North, strong and free, after today. These events can't, and won't, break our spirit. #cdnpoli #OttawaShooting",78,123,804,714,0
"WATCH LIVE: CP24's special coverage of the shootings in Ottawa 
http://t.co/FbeHWI1vZa http://t.co/9jJQmRKFKg",35,148,636641,367,0
"Be careful what you read about Ottawa, and what you repeat. tipsheet via @archiemc http://t.co/bifpgRpmEA",111,249,8906,1420,0
"#BREAKING
#OTTAWA police are asking Facebook and twitter users to stop reporting police locations 
#ParliamentHill",305,1786,4309,612,0
Shot from inside caucus room after shooting @ctvottawa #ottawashooting. http://t.co/JjEWpnbUW7,232,1202,10338,1242,0
"NHL reportedly monitoring situation in Ottawa after shootings, could postpone Sens/Leafs game. http://t.co/OavGx3e04I http://t.co/kIybRf4D5y",92,184,226591,544,0
#OTTAWA police are asking Facebook and twitter users to stop reporting police locations,18,102,5282,2187,0
Doors barricaded RT @grahamctv: Shot from inside caucus room after shooting @ctvottawa #ottawashooting. http://t.co/OpERH3GiMu,24,157,117613,2811,0
"Chairs piled against the door. This is surreal. RT""@grahamctv: Shot from inside caucus room after shooting. http://t.co/CmJbhSDSMo""",68,588,942,66,0
#BREAKING: Police asking media to RUN and get away. This is still active shooting. Reports of police with guns drawn @RideauCentre #ottnews,16,149,19009,105,0
"Yet again, sadly, evidence of just how brave our Forces &amp; Police folks are. What courage it takes to rush in when others rush out. #Ottawa",227,264,32438,1920,0
Sending our thoughts and prayers to everyone in #Ottawa at this difficult time. Pls follow @OttawaPolice &amp; @rcmpgrcpolice for latest info.,163,196,72070,51,0
Thoughts and prayer goes out to all those involved in the tragic events this morning in Ottawa.,190,119,3757,114,0
"Canadians: in sadness &amp; outrage at today's #OttawaShooting tragedy, let us be united—resolved to stand strong, together. #cdnpoli",107,169,23781,8108,0
What we know so far about the Canadian Parliament shooting in Ottawa http://t.co/3NUfy6joHM http://t.co/9iWwhBPPZv,42,147,1853295,2897,0
Thoughts and prayers with everyone affected by the tragic events here in Ottawa this morning. Stay safe! #OttawaStrong,353,197,14548,459,0
