text,favorite_count,retweet_count,user.followers_count,user.friends_count,label
Five people have been able to get out of Sydney cafe during hostage situation. http://t.co/cyGGeH96s1 http://t.co/qNdps4oodH,202,227,2501178,813,1
Sydney Crisis: Hostages share gunman's demands in chilling phone calls: http://t.co/FBdZWWoNgg http://t.co/EZEhfxRUMQ,65,150,3775242,860,1
#sydneyseige Gunman wants to talk to PM Abbott http://t.co/2WyVdAoJET,133,386,226419,1058,1
TV channels have chosen not to show videos of hostages relaying #sydneysiege gunman's demands. http://t.co/5jtd36wFOU http://t.co/oKJPRv40l3,79,157,1730647,17,1
At least five people have been released or escaped from a Sydney cafe where an armed man is holding hostages: http://t.co/b0e9piKyqm,51,139,5637015,1043,1
"Hostage involved in #SydneySiege texts ""I'm ok"" to his mother http://t.co/vcuxBpHCcp http://t.co/lIejfjffN3",217,337,8171569,61,1
Sydney Siege: Five Hostages Flee Lindt Chocolate Cafe in Australia http://t.co/USeXeZrv5s - GTA IN REAL LIFE HAHAHA,174,175,37625,332,1
#BREAKING: Man Monis has been named as the gunman behind the #SydneySiege. #9News http://t.co/NPeQvHs7Pn,115,504,139381,1163,1
BREAKING: #SydneySiege gunman identified as local resident Man Monis - reports http://t.co/m51P8dUPhB,38,126,824535,460,1
"SYDNEY HOSTAGE-TAKER
- Man Monis, 49
- Originally from Iran
- Self-styled sheikh
- Accused of sexually assaulting 7 women
DEVELOPING..",33,121,201476,3540,1
Radical Muslim cleric Sheik Man Haron Monis has been revealed as the gunman behind #SydneySiege: http://t.co/7Q4Vnj6EOb #9News,49,175,25914,1644,1
#BREAKING The man behind the hostage situation at Martin Place has been identified as Man Monis #sydneysiege,58,125,41244,397,1
The #sydneysiege hostage-taker has been named as Sheikh Man Monis. http://t.co/UdkysqURCT http://t.co/sXnO5qeQTq,35,154,1730829,17,1
Hostage taker in Sydney cafe siege named by police as Iranian refugee Haron Monis - @ReutersIndia http://t.co/sTL36g9TzG,44,218,7124807,505,1
#BREAKING: The man at the centre of the #sydneysiege has been named as Man Haron Monis #ABCNews24,35,128,169678,1421,1
BREAKING: Now free to confirm that radical cleric Sheikh Man Monis has been named as gunman behind #SydneySiege. http://t.co/siHXBFN6RS,21,101,17876,7022,1
#BREAKING: Police believe the man behind the Sydney siege is Iraninan cleric Man Haron Monis  #sydneysiege,39,158,489197,1063,1
#BREAKING: The gunman behind the #SydneySiege has been named as Man Monis http://t.co/gl30dy8PYN http://t.co/0HiXMytDzm,29,107,937757,1766,1
"Five people have been able to flee the hostage situation in Sydney, Australia http://t.co/YsdgCxMdh5",97,118,14333339,1002,1
"Reports: Gunman in #sydneysiege claims bombs are scattered citywide: http://t.co/ffSEaB7Zfc (Peter Parks, Getty) http://t.co/QyUi25IeVM",49,153,1376277,781,1
"Escaped #SydneySiege hostage, Elly Chen, a top student and skilled sportswoman http://t.co/cOyz8N2IMb http://t.co/48YdSm7lJB",130,182,442770,81,1
#BREAKING Another hostage has been seen running out of the cafe #sydneysiege,86,154,41309,397,1
#breaking a number of people appear to have just fled the scene of the #Sydneysiege. Lots of screaming.,38,125,2480,668,1
#BREAKING: A sixth hostage has escaped from the café in #MartinPl. #SydneySiege #9News,70,135,139772,1163,1
BREAKING @SkyBusiness : Sixth hostage escapes from #sydneysiege http://t.co/oiEBHhAVeK (@carsonscottLIVE),50,193,150224,84767,1
#BREAKING: Another four or five hostages have escaped from the café in #MartinPl. #SydneySiege #9News,104,217,26063,1644,1
Update - five more hostages have escaped from the Lindt cafe in Sydney city centre,63,152,1353790,6,1
#sydneysiege: Watch the dramatic moment a group of hostages sprinted from the cafe. http://t.co/3xvtZ2RBJj,74,212,1731010,17,1
BREAKING: Sydney cafe siege: at least five more hostages have either escaped or been released live http://t.co/IHT3o6tvtR,27,101,2997551,1081,1
#BREAKING: Six hostages have managed to escape from the café in #MartinPl. #SydneySiege #9News http://t.co/y3NDQDS7jh,249,246,26094,1644,1
SHOTS FIRED AT SYDNEY CAFE - 7NEWS,50,205,201517,3540,1
BREAKING @SkyBusiness : another five hostages seen escaping #sydneysiege http://t.co/vyRgI10t7F (@carsonscottLIVE),36,155,150272,84767,1
"Several more hostages flee from cafe under siege in Sydney, local media say http://t.co/YjuafDPNEY",146,288,12523793,3,1
BREAKING: Several more hostages flee from Sydney cafe after loud bang is heard.,114,484,4449183,7357,1
A loud bang was reportedly heard moments before a group of hostages fled the cafe http://t.co/IxPuyIrNy2 #sydneysiege http://t.co/PjH3lFYdNW,36,155,1731131,17,1
#BREAKING: Heavily armed police look to be storming the Lindt Café. #SydneySiege #9News,36,109,26203,1644,1
#sydneysiege: A series of loud blasts and bursts of ammunition have been heard at the cafe. http://t.co/IxPuyIrNy2 http://t.co/olteaN8zjH,89,392,1731050,17,1
#BREAKING: Police have stormed the Lindt Chocolate Cafe in Martin Place #sydneysiege #ABCNews24,33,178,169794,1421,1
POLICE MOVE IN: Police confirm live ammunition used in Martin Place #sydneysiege,41,106,42209,397,1
UPDATE: Police have confirmed that live ammunition was used as heavily armed police stormed the café in #MartinPl. #SydneySiege #9News,51,188,26110,1644,1
Heavy police activity at Sydney cafe shown on @abcnews livestream just now. Many shots fired. http://t.co/jlAOd5Ptmn http://t.co/5DksIzJCZN,60,148,187849,4737,1
Man Haron Monis ID'd as gunman holding captives in #SydneySiege. DETAILS: http://t.co/7p9QLG6mn4 http://t.co/Y7Jj2ZBZDA,82,254,4636423,382,1
BREAKING NEWS: POLICE NOW MOVING IN AT THE CAFE IN SYDNEY. RAPID GUNFIRE CAN BE HEARD. HOSTAGES SEEN RUNNING.,59,233,201548,3540,1
BREAKING @SkyBusiness : multiple gunshots fired into Lindt cafe #sydneysiege http://t.co/ZuJMZKfJKT (@carsonscottLIVE),26,182,150293,84767,1
"#SYDNEYSIEGE: Loud bang heard, five more hostages run from #Lindt cafe - WATCH LIVE: http://t.co/iuaLgRi7jj http://t.co/kKbTIHfQBi",30,124,824685,460,1
"What we know about Sheikh Haron, the suspected hostage taker in #SydneySiege http://t.co/KUEe3Bl2tp http://t.co/ZRzH6vunkh",37,128,1955452,2894,1
SIEGE ERUPTS: At least 7 Hostages released. Police fire live ammunition as they move into building. #sydneysiege,79,186,41406,397,1
"BREAKING: Police storm Sydney siege cafe, heavy gunfire heard: Reuters witness and live TV pictures",63,496,5637513,1043,1
"BREAKING: Police have entered Sydney cafe as loud bangs, flashes seen on live stream. #sydneysiege",28,113,12295,99,1
More gun shots and loud bangs are coming from #MartinPl as heavily armed police stormed café. #SydneySiege #9News http://t.co/W46SPDZWUD,40,192,26129,1644,1
Australian TV pictures show police storming cafe under siege in Sydney http://t.co/H1izlrYc4t,144,472,12523525,3,1
Police confirm that live ammunition was used as heavily armed police stormed the café in Sydney - @9NewsSyd http://t.co/N5mmnilz4Z,43,195,7125011,505,1
Watch the moment gunfire and explosions were heard inside the Lindt cafe in Sydney. #sydneysiege http://t.co/AHK0ztOFz9,107,407,1731073,17,1
GUNFIRE AND EXPLOSIONS CONTINUE AS POLICE STORM CAFE IN SYDNEY.,45,126,201578,3540,1
Paramedics are currently carrying out a number of hostages in #MartinPl. #SydneySiege #9News,53,154,26144,1644,1
Young woman carried out with blood running down her left leg. #sydneysiege,61,147,2456,802,1
BREAKING: Heavily armed police storm Sydney cafe where gunman has been holding hostages.,131,618,4449247,7357,1
Hostages seen fleeing from cafe at centre of #SydneySiege moments ago http://t.co/nM2pss0I9d http://t.co/MXGOxDGdwv,852,1850,12523907,3,1
"BREAKING: Police enter #Lindt cafe, hostages flee http://t.co/iuaLgRi7jj  #sydneysiege http://t.co/hXZ8EffN3f",61,269,824634,460,1
BREAKING  @SkyBusiness: freed hostage borne high from #sydneysiege w/c.4 paramedic teams on the scene http://t.co/DKBQI5tx4B ( carsonscottLI,34,159,150323,84767,1
Gunfire at Sydney cafe where hostages held; report says at least 1 person shot; more hostages flee http://t.co/Y62bZ2YYa5,245,851,21714633,109,1
"UPDATE: Hostages fleeing #Sydney cafe held by Iranian gunman as explosions, gunshots are heard: http://t.co/WrPVZSJHlX",45,142,4636556,382,1
A number of people are being taken away on stretchers; some appear to be the hostages. #MartinPl #SydneySiege #9News,43,104,139895,1163,1
"DEVELOPING: Police appear to storm cafe in Sydney where hostages have been held 

Live: http://t.co/dseRb0P5T1 http://t.co/rhsJhfo3Mg",83,315,3775533,860,1
"BREAKING: Gunfire heard in vicinity of Sydney cafe where hostages are being held, state broadcaster reports. http://t.co/Cbx2v3sNMa",42,161,2926681,385,1
#sydneysiege: At least four people believed to have been injured after multiple shots fired. http://t.co/IxPuyIrNy2 http://t.co/6sGsUZ8QG5,59,332,1731194,17,1
"Sydney siege: police enter cafe as hostages flee the scene, gunfire heard, reports of an injured person – live http://t.co/c4xbud6a3m",1,106,1522763,1319,1
Live ammunition and stun grenades used by police as they stormed #MartinPl cafe moments ago. #SydneySiege #9News,50,142,139867,1163,1
UPDATE: Police storm #Sydney cafe amid gunshots and explosions: http://t.co/Oase2ec1ZZ,44,129,4636513,382,1
LIVE: Police have entered the Sydney cafe where an armed assailant was holding hostages. WATCH http://t.co/bzzpKM9C6o http://t.co/XRNpIHqFYt,61,300,228976,50,1
BREAKING NEWS: SYDNEY SIEGE GUNMAN DOWN.,158,416,201601,3540,1
"Just in: live feeds appears to show #sydneysiege is over, police calmly moving outside cafe, local reporters say gunman down",53,189,40219,206,1
"Police seem relaxed, suggesting all hostages are out and gunman no longer a threat http://t.co/xheuclMCmj #sydneysiege",39,120,1961,136,1
BREAKING UPDATE SYDNEY: THE HOSTAGE TAKER MAN HARON MONIS HAS BEEN SHOT DEAD. 7NEWS,50,207,4328,432,1
"#SydneySiege: Latest video of hostages escaping.
https://t.co/eFfgSbt2hO",111,293,4636479,382,1
Sydney gunman was shot by police and is confirmed dead #sydneysiege #SydneyHostageCrisis,31,100,8966,1878,1
"#SydneySiege Latest:
- At least 12 ppl have emerged
- Police just stormed cafe 
- Gunman believed to be a self-proclaimed Islamic ""sheikh""",67,234,3775610,860,1
"CPR being performed on at least 2 after Sydney siege, which has now ended, Australia's ABC reports http://t.co/Y62bZ2YYa5",306,985,21715077,109,1
Ambulance workers rush injured out moments ago #sydneysiege http://t.co/UVQkTkPad7,23,115,1146,1921,1
"Haron Monis,Hostage-taker in #Sydney: Fled #Iran 96,suspect in ex-wife killing,46 sex assaults http://t.co/3caiB9OnFg http://t.co/vfOXjtrGgZ",33,191,8159,980,1
"To recap: police used flash bang grenades, went in shooting.  At least one female hostage has been shot. #sydneysiege",18,108,35012,2169,1
#BREAKING: A police officer has sustained a gunshot wound to the head.4 others injured. #SydneySiege,8,114,4351,1733,1
"Still no information about hostage taker: unclear if alive, injured or killed http://t.co/40E5foRpZ8 #sydneysiege http://t.co/XoF7h8Mxka",44,142,689833,359,1
Reports medicos have given CPR to two persons. It is unknown whether they are hostages at this stage. #SydneySiege #9News,54,155,139950,1163,1
"#BREAKING NSW police have confirmed that the siege is over, but have not commented on injuries #sydneysiege http://t.co/o1zNiBFBgL",62,304,306893,1767,1
"BREAKING  @SkyBusiness: @campricenews: ""At least 1 pol officer injured/4 hostages taken away on stretchers"" #sydneysiege (@carsonscottLIVE)",36,225,150387,84766,1
#BREAKING: Police confirm that #SydneySiege is over. A bomb robot is to enter the front door of the care shortly.,74,220,4271,1733,1
A bomb detection robot has entered the #MartinPl café. #SydneySiege #9News,35,100,140367,1163,1
Police shootout ends 16-hour siege in Martin Place. #sydneysiege http://t.co/OoutIlaTo6,39,128,306933,1767,1
#BREAKING: Police have confirmed that the #SydneySiege is over. #9News,275,677,26261,1644,1
#BREAKING: Police have confirmed that the #SydneySiege is over. #9News,298,645,139965,1163,1
AFTER 16 HOURS SYDNEY SIEGE IS FINALLY OVER.,121,212,201674,3540,1
"#BREAKING: NSW police have confirmed the siege in Sydney's CBD is now over, a police officer is reportedly among the several injured.",85,372,150428,84767,1
"7 people left #SydneySiege on stretchers, 5 receiving immediate treatment, Australia's ABC reports. http://t.co/Y62bZ2YYa5",135,590,21716125,109,1
"Stretchers taken from Sydney cafe after police storm building; fate of hostage-taker unknown - @NBCNews, @7NewsSydney http://t.co/N5mmnilz4Z",22,106,7125135,505,1
#BREAKING: At least two people have died following the #SydneySiege. 5 people are being treated by paramedics.,45,251,4301,1733,1
"#SYDNEYSIEGE OVER, police confirm. Reports hostage-taker is down http://t.co/kJdiVv0nB9 http://t.co/vuZivnylRv",66,257,824707,460,1
BREAKING NEWS: REPORTS OF 2 KILLED IN SYDNEY SIEGE. 7 NEWS,30,178,201688,3540,1
"#BREAKING @CNN reports #sydneysiege appears to be over. Two people are confirmed dead, three in serious condition.",70,257,20994,886,1
"2 dead, 3 in serious condition after the #SydneySiege, Australia's ABC reports
http://t.co/Y62bZ2YYa5",290,2042,21716322,109,1
Police confirm that #sydneysiege is finally over. Two people reportedly injured after suffering gunshot wounds. http://t.co/5YzRcTkbme,59,236,689860,359,1
BREAKING NEWS: 2 PEOPLE HAVE DIED AND 5 PEOPLE BEING TREATED BY PARAMEDICS IN SYDNEY. SKY NEWS,2,164,201693,3540,1
No word yet on the whereabouts of gunman Man Monis.  #SydneySiege #9News http://t.co/EqqeSpmIHg,50,131,140083,1163,1
"thank god  #SydneySiege is over. so much respect to the police, their courage and bravery is truly amazing. RIP to the 2 people :(",110,107,224483,7810,1
BREAKING: Australian police say #SydneySiege is over; cannot confirm status of gunman,111,322,3775722,860,1
BREAKING: 2 people killed and 3 in serious condition as hostage siege at Sydney café ends -- Australian broadcaster. http://t.co/Cbx2v3sNMa,93,763,2926898,385,1
#Sydneysiege ends with shootout leaving two dead and more injured http://t.co/vsG9BlxKOk,21,121,745531,263,1
"#sydneysiege is over. 2 confirmed dead, #PrayForSydney #PrayForSydneyHostages #Sydney #hostages",22,101,74034,389,1
Police confirm that #sydneysiege is finally over. Two people reportedly injured after suffering gunshot wounds http://t.co/nsprnSYTDT,133,110,90208,623,1
"Sad end: 2 people are dead, 3 in serious condition after hostage siege at Sydney cafe, according to Australian broadcaster ABC. #sydneysiege",38,252,143771,626,1
"Seven people reportedly taken away on stretchers, with paramedics treating five. #SydneySiege http://t.co/mZ1o7Bi9kC http://t.co/QLsWpHSJTM",46,167,1731616,17,1
"BREAKING: CNN: Sydney police storm cafe. 2 confirmed dead. Syndey gunman is ""Muslim cleric."" http://t.co/FBnfHqKkeP http://t.co/74z4Mp9WAV",26,117,104665,52542,1
"Sadly, at this stage, there are two confirmed deaths from what is described as cardiac arrest. Incredibly sad. #SydneySiege",98,366,2076,248,1
"A police operation is underway in Martin Place, Sydney's CBD. People are advised to avoid the area.",47,248,78981,572,0
#BREAKING A police operation is underway in the heart of Sydney's CBD with one block of Martin Place blocked off.,18,115,19256,320,0
Australian Police Operation Under Way In Sydney http://t.co/FHC09vZ3yP,29,164,1732670,17,0
Prayers needed for the situation happening in Sydney right now.,298,198,219410,378,0
This is not going to end well in Sydney . Wake up Britain it's coming here.,86,121,93651,4311,0
Any lone nutjob who wants international attention for a crime now just has to wave a black flag around. Voila #sydney,69,116,50163,920,0
Careful what you post about #Lindt Sydney siege; it feeds into bad guys' actions/reactions. Emergency responders need clear air.,69,155,7028,163,0
Every citizen of Sydney has an obligation to help Police etal maintain operational security around Lindt Cafe. Do NOT tweet Police moves,106,299,1253,1826,0
"If you are in Sydney near Martin Place, do NOT tweet police movements, or mention them anywhere else.",94,292,2501,1990,0
"I repeat=&gt;if you are in Sydney, do NOT tweet or post news of what Police are doing around Martin Place. Assume jihadists follow social media",264,708,1253,1826,0
"What's happening in Sydney will happen in the uk it's inevitable, and our political leaders will have blood on their hands",143,212,93650,4311,0
No one fully knows what is happening with the #sydneysiege but we do know anti-muslim and ignorant speculation isn't needed.,158,248,5618,1904,0
"DEVELOPING: Major police operation underway at Martin Place in Sydney's central business district, police tell @ABC News.",29,101,3776717,860,0
Fingers crossed for Sydney. One day we won’t live in a world where humans terrorise each other,257,270,236486,3297,0
"Be especially kind to each other today, Sydney. Especially to our Muslim friends - don't let good people be judged by the actions of a few.",105,119,757,1351,0
Do not forget that the overwhelming majority of Muslims are as disgusted by the actions of these few fanatics as you or I are #sydneysiege,133,146,3392,495,0
Thoughts and prayers with everyone involved in this terrible situation in Sydney right now. #peace,329,180,504341,812,0
"There are no verses in the Quran about Me wanting anyone to hold hostages in a chocolate shop in Sydney, you terrorist fucks.",4533,4465,1710740,1,0
"Sky News reporter @campricenews at the scene of the #sydneysiege. Live now on Sky News + http://t.co/FwFefoiKa2
https://t.co/6FXegnved4",36,160,150738,84767,0
If you have any lingering doubts that the threat of radical Islam is global as well as lethal ... http://t.co/iKxnrd3Xal via @smh,303,420,75684,119,0
If there's a Sydney-style attack in the U.S. all these anti-cop protests will end in about two seconds.,150,204,31334,2003,0
Police outside the Lindt cafe in Martin Place. Photo by Fairfax photographer Daniel Munoz. #SydneySiege http://t.co/2bmB5jRqjI,16,168,307187,1767,0
"Horrifying news about Sydney hostages

Please remember to ONLY blame the individuals involved not the religion they claim to operate under",714,792,90210,623,0
Plea to media - do not tweet tactical information about police positions in Sydney siege,152,415,13416,5498,0
"Blame-game, disharmony &amp; hatred against all Muslims is what these fanatics at #MartinPlace #SydneySiege want! Don't let them win. #Prayers",14,199,687060,121013,0
"thinking of the people in Martin Place in Sydney right now, and for the police, etc having to deal with the situation. so terrifying",10871,3688,2158497,726,0
Major police operation unfolding in downtown Sydney http://t.co/thNggxxGEQ,21,133,3790603,1155,0
#SydneySiege no real time operational footage or on the ground movements will be shared by the media to ensure terrorists are not aided.,28,100,3309,785,0
"DO NOT TWEET POLICE MOVEMENTS. Don't tweet photos of police, their faces, their location, anything. Seriously. It's simple #sydneysiege",147,285,477,1202,0
BREAKING NEWS: All Qantas flights are diverting around Sydney CBD but are operating as per schedule at this stage,126,461,232497,4571,0
Are you in #Sydney? Have you witnessed the #MartinPlaceSiege? Tweet us NOW at @BBC_HaveYourSay #sydneysiege http://t.co/NBveZGlDni,43,103,12345,31,0
Police asking for blackout of social media reporting around delicate terror 'event' in Sydney CBD that can impact tacticals @techau RT plz,143,1061,218941,2210,0
"A major police operation is under way in Sydney, Australia; police advise avoiding Central Business District. http://t.co/02SVSxOrFt",424,1074,21717773,109,0
DEVELOPING: Major police operation underway in Sydney's central business district: http://t.co/iqgdmiCDNh http://t.co/HCzDIJCPAo,96,329,3775909,860,0
"Just fyi, if you're using a hostage situation to justify your racism and Islamophobia you're using the same tactics as jihadis #sydneysiege",177,206,925,1317,0
#Coquitlam crews are on Sydney Ave after a male was thrown off a 3 story balcony. PD say on arrival male is conscious &amp; smoking a cigarette,225,211,72226,666,0
Sydney's Muslim leaders express their concerns; organisations have offered to help in 'any way they can' http://t.co/pygT3CHV9X #SydneySiege,118,312,306994,1767,0
NSW Premier Mike Baird says his thoughts and prayers are with the people in the  #sydneysiege. http://t.co/7NdqPYhwcY http://t.co/I71KEcYFIy,30,112,489999,1063,0
"SYDNEY ATTACK
- Hostages at Sydney cafe
- 13 hostages
- 2 gunmen
- Hostages seen holding Arabic flag

Stay with @PzFeed for the latest.",41,177,201661,3540,0
#sydneysiege #sydneycafesiege our thoughts and prayers r w all Australians tonight. America will NEVER forget that u stood w us after 9/11,148,153,120527,132489,0
"Don't forget, at this moment, there are thousands of Muslims in Australia rejoicing
#sydneysiege #MartinPlace #Auspol http://t.co/eHP47okT7F",39,143,4661,4900,0
Please don't post /share tactical information/police movements on social media! #sydneysiege,122,147,9588,1520,0
CNN hasn't been able to rule out the Sydney Tea Party in the Australian hostage crisis.,130,163,18440,13529,0
Spare a thought for Australia's Muslim community - the vast majority of whom condemn Jihadists' for perverting their religion #sydneysiege,89,120,1520,25,0
"Fear is what criminals want. Show no fear. The media must calm down and wait for information, and stop the speculation. Thanks. #sydneysiege",68,139,4036,3734,0
@NSWAmbulance Praying for the safety of all emergency services involved in the @nswpolice operation in Sydney CBD &amp; those inside the cafe,108,118,13693,547,0
Police are requesting that no photos are shared on social media #MartinPlaceSiege #SydneySiege #MartinPlace,66,215,58470,1455,0
Police are requesting that no photos of the Lindt cafe siege are shared on social media #MartinPlaceSiege #SydneySiege #MartinPlace,58,252,11272,11927,0
"Sydney police and gov't officials asking public on site not to tweet info about #MartinPlaceSiege because could be ""tactically important""",50,183,4421,2692,0
Latest update on the situation in Martin Place from @nswpolice #SydneySiege http://t.co/q9PlmuiAEs,33,186,306981,1767,0
"The Sydney Harbour Bridge is NOT closed. There was an accident on the Cahill Expressway, unrelated to the #SydneySiege.",64,141,306952,1767,0
Police chopper hovers over a deserted Opera House concourse.   #sydneysiege http://t.co/7NdqPYhwcY @cberkman http://t.co/BiZO12n1St,72,272,490180,1063,0
"NSW Police: ""Police urge the media to be responsible in their reporting. Speculation can cause unnecessary alarm."" #SydneySiege",62,150,4534,2556,0
"NSW Police: ""Police urge the media to be responsible in their reporting. Speculation can cause unnecessary alarm."" #SydneySiege",162,265,80778,4553,0
Can someone pls cite Qur'anic verse about taking hostages at a chocolate shop to spread Islam? I'm having trouble finding it. #sydneysiege,184,180,10621,533,0
Did somebody forget to tell that radical Islamist that guns are banned in Australia?!?! #BadGuysDontFollowGunLaws. #sydneysiege,54,103,19519,1228,0
God bless all the hostages being held in Sydney today .. I pray that this all ends well and nobody gets hurt !!,486,287,97114,19280,0
"A terrorist attack in Sydney.
A major police operation is under way in Sydney, Australia.
http://t.co/XpJSqGJzn8 http://t.co/rdMiU10SNI",3,367,7352,322,0
Unfortunately this is where Twitter is at it's best and worst. Please don't tweet about #sydneysiege with police intel or misinformed rants,109,124,14728,4960,0
"“This is obviously a deeply concerning incident,” Australian Prime Minister says on unfolding situation in Sydney. http://t.co/02SVSxOrFt",290,647,21717839,109,0
You only look like a fuck wit when you make up stories relating to the #sydneysiege - Unless you read it from the police - don't believe it,339,201,142069,463,0
PM Tony Abbott will hold a press conference on the #SydneySiege in 20 minutes.,28,114,230609,395,0
My thoughts are with the people in Sydney right now,634,205,80172,73395,0
"If the black flag seems familiar,it's because it was also flying during Gaza protests in Sydney that went unnoticed. http://t.co/DE8zWJ9mHX",322,956,740,1545,0
"This is a man with a gun.
Not a religion.
This is a man with a gun.
Not a people.
He is no more powerful than we let him be.
#sydneysiege",781,1036,926,1317,0
Australian prime minister Tony Abbott to hold news conference live on Sky News at 1.30am GMT about ongoing Sydney hostage situation,26,104,1354048,6,0
Let's keep in mind that no one associates the KKK with Christianity #SydneySiege,198,221,196,342,0
"Muslim extremists are always so open to reason and negotiation.
This should end well.
#sydneysiege",209,133,177798,819,0
"#ISIS speaks for all Muslims no more than the Klu Klux Klan speaks for all whites. 

#MartinPlaceSiege #auspol #sydneysiege # sydney #siege",422,456,10600,2118,0
"MASSIVE OPERATION: ""Hundreds of armed police have swarmed the area."" #sydneysiege (LIVE) http://t.co/uq626Z2Sfu http://t.co/oKLjdaWVAk",22,138,85752,4565,0
"Mass disbelief: crowds looking anxiously, down Martin Place. #sydneysiege http://t.co/U8n9ZWgxmD",88,397,12879,1676,0
My thoughts go out to the people of Sydney.,8539,2942,2157335,1315,0
We are calling on all to #PrayForHostages &amp; that Australia will not be hostage to fear &amp; hate.  #sydneysiege http://t.co/qAzNfZIUWA,148,312,433,38,0
Dozens of heavily armed police have surrounded the cafe in Sydney's Martin Place. #sydneysiege http://t.co/7NdqPYhwcY http://t.co/wMS99GGwE1,39,153,489751,1063,0
"Re: #sydneysiege, please remember there are $1.6bn muslims in the world &amp; &gt;99.9999% of them will be just as appalled by this as you.",182,212,1524,1891,0
"Australian PM Abbott expected to speak soon on ""reported hostage-taking incident"" in Sydney, @9NewsAUS reports - @WorldNews",35,112,3776218,860,0
"All our love, support and prayers to Sydney &lt;3",155,100,260146,5311,0
Important things to remember during #sydneysiege - thanks to @filmvisuality http://t.co/MA73ZCspvd,94,164,1655,2000,0
Sitting in Melbourne watching what's going on in Sydney...I bloody hope it ends ok for those poor people! Disgusting behaviour! 😡,350,165,2061073,418,0
A crowd gathers near Martin Place. #sydneysiege http://t.co/7NdqPYhwcY @JezNews http://t.co/hCgUyOcuhn,32,134,489733,1063,0
Canada's thoughts and prayers are with our Australian friends. #MartinPlace #SydneySiege,1300,1901,631082,219,0
A post of what we actually do know about the #Lindt Sydney siege. It is not very long. http://t.co/QLRHSjYdib,38,135,9075,2715,0
Is the Sydney hostage taker a Muslim because of the flag hoisted?,139,169,1015076,93,0
Crucial things to consider when watching breaking news. http://t.co/HjQjv209s3 #Sydney http://t.co/aeMn0dp5qL,315,586,21184,332,0
"The best source for the latest updates on #sydneysiege is @nswpolice. Follow @131500trains, @131500buses &amp; @131500ferries for transport info",80,260,112259,17469,0
"People evacuating via small ladders (above the Lindt cafe) #sydneysiege #MartinPlaceSiege
Photo by@John__Donegan http://t.co/G8HhZwnR9h",67,208,43102,2790,0
Weep for media credibility. The Australian's @SharriMarkson was tweeting Channel 9 reports of 2GB Ray Hadley's 'rumours.' #SydneySiege,64,125,2402,211,0
LIVE: Police operation underway at Sydney's #MartinPlace; train station also shut http://t.co/YYXZGAVclP http://t.co/5IPTUT3Iih,114,422,12360,31,0
"Please, please, please read these tips for major news stories, especially when lives are at stake. #sydneysiege http://t.co/QgToJNV2b1",343,654,19020,1905,0
"As reports come in from Sydney, remember that news outlets will get things things wrong. http://t.co/d5Mq0NkswF http://t.co/9QaOK3UksY",314,725,53829,1839,0
Praying for Sydney. Also thank heavens for streaming foreign networks because American media is completely MIA.,280,328,249387,3576,0
Photo Gallery: The latest pictures from Lindt cafe #SydneySiege  http://t.co/rZG7Zb7jyt http://t.co/3IAGGW81yp,25,115,19238,320,0
"Praying for this insanity to stop. 

#sydneysiege",244,178,11650,1250,0
".@cnni NOT showing live pics of #sydneysiege to protect police &amp; hostages. Unless noted, images are recorded. Anchors are live. #Australia",75,151,10891,1246,0
Really hope #sydneysiege hostage are rescued. But worth noting most jihadi victims are Muslims http://t.co/Y0Gs7jspLE http://t.co/TxZu4vGDDx,123,191,50172,920,0
"Remember, Sydney terrorists have nothing to do with Islam. Now, can someone please translate this flag they're using? http://t.co/ywd9JAmZ0A",738,1135,11935,282,0
Terrible scenes in Sydney at the moment. I prey it ends peacefully,613,223,550654,389,0
Aussie Muslim Mullah on @BBCWorld brings up 'Australia's Foreign Policy' in discussion over #SydneySiege. Shame @BBCNews for indulging him.,39,137,52143,1496,0
Australian Prime Minister Tony Abbott addressing incident in Sydney. Watch live on CNNgo. http://t.co/HAhU3MDTUj,206,332,21715650,109,0
"JUST IN: US Consulate in Sydney issues emergency message to US citizens to ""maintain a high level of vigilance"" due to hostage situation.",125,365,3775654,860,0
My fellow Australians. Let's stand together against the #sydneysiege as well as the hatred against innocent Muslim #Australians.,133,146,4693,565,0
"""Australia is a peaceful, open, generous society and nothing should change that"" - PM Tony Abbott on hostage situation at Sydney cafe #7News",53,106,1682,730,0
Australian PM Abbott: Motivation of perpetrator in Sydney hostage situation is not yet known - @9NewsAUS http://t.co/SI01B997xf,53,180,3775760,860,0
PM Abbott: Our thoughts and prayers must above all go out to the individuals that are caught up in this. #SydneySiege,65,140,230636,395,0
WH now confirming with me President Obama HAS been briefed on #sydneysiege by Homeland Security and Counterterrorism chief Lisa Monaco,70,257,21406,1225,0
"""We don't know motivation of #sydneysiege perpetrators yet"" - Australian leader Tony Abbott http://t.co/z9JrtJ2IN3",109,351,12525335,3,0
Australia's leader Tony Abbott addresses #sydneysiege; no questions from the media taken http://t.co/z9JrtJ2IN3 http://t.co/jgNI6ey7CJ,158,398,12525176,3,0
We continue to monitor the situation in #Sydney closely.  I've been in touch with @JulieBishopMP and expressed our thoughts and prayers.,68,138,44954,2051,0
Follow all of the latest updates on #sydneysiege on our #live blog http://t.co/7NdqPYhwcY http://t.co/hUbJsVwJOn,30,123,489940,1063,0
